id,name,tenant_id,actor,entity,payload,occurred_at,created_at,correlation_id,source,routed,routed_at,flow_executions
6e4c91fb-b462-413e-acab-4d8e726543d9,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""c8ada58f-d7cc-4663-87a4-0548433f1bfb"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Renegociación"", ""reason"": """", ""source"": ""manual"", ""status"": ""planned"", ""contact"": {""id"": ""ea86ee6e-0233-49a7-9cae-c940ba009d08"", ""email"": ""isabel.álvarez.21@demo.example.com"", ""phone"": ""+59891735528"", ""source"": ""populate_demo"", ""company"": ""Teatro Solís"", ""type_id"": null, ""fullname"": ""Isabel Álvarez"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:16.973880+00:00"", ""updated_at"": ""2026-03-10T21:10:16.973944+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #183"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""ea86ee6e-0233-49a7-9cae-c940ba009d08"", ""visibility"": ""public"", ""activity_id"": ""c8ada58f-d7cc-4663-87a4-0548433f1bfb"", ""customer_id"": null, ""occurred_at"": ""2026-02-13T21:10:19.811292Z"", ""completed_at"": null, ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:22.229691+00:00,2026-03-10 21:10:22.230591+00:00,,api,False,,[]
8515c863-9681-4e5f-be6e-7d8ea6726ff8,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""28cb2238-1f61-458d-9e9d-3d640a51473b"", ""type"": ""activity""}","{""kind"": ""other"", ""tags"": [], ""title"": ""Llamada de cierre"", ""reason"": """", ""source"": ""manual"", ""status"": ""planned"", ""content"": {""body"": ""Actividad demo #194""}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": null, ""visibility"": ""public"", ""activity_id"": ""28cb2238-1f61-458d-9e9d-3d640a51473b"", ""customer_id"": null, ""occurred_at"": ""2026-02-09T21:10:19.811331Z"", ""completed_at"": null, ""scheduled_at"": null, ""activity_type"": ""other"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:22.367843+00:00,2026-03-10 21:10:22.367967+00:00,,api,False,,[]
7bf9d951-da8a-400f-a89a-e53c145ef5b1,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""62118f7d-556f-47ae-8d3a-8042ed5e36c4"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Seguimiento post-reunión"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""content"": {""body"": ""Actividad demo #211"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": null, ""visibility"": ""public"", ""activity_id"": ""62118f7d-556f-47ae-8d3a-8042ed5e36c4"", ""customer_id"": ""331aa505-e737-4cf4-85ab-2a3dfde4af38"", ""occurred_at"": ""2026-03-04T21:10:19.811391Z"", ""completed_at"": ""2026-03-04T21:10:19.811391Z"", ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:22.551012+00:00,2026-03-10 21:10:22.551344+00:00,,api,False,,[]
f796d118-4b4a-4512-94d6-83d817a6bac5,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""45cd7034-90b9-4a62-934d-4db5d8866f1d"", ""type"": ""activity""}","{""kind"": ""other"", ""tags"": [], ""title"": ""Revisión de SLA"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""contact"": {""id"": ""274e17ef-25c6-48af-92f7-3062fb1bf4f2"", ""email"": ""ricardo.álvarez.33@demo.example.com"", ""phone"": ""+59897567536"", ""source"": ""populate_demo"", ""company"": ""Hotel Sofitel"", ""type_id"": null, ""fullname"": ""Ricardo Álvarez"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:17.109901+00:00"", ""updated_at"": ""2026-03-10T21:10:17.109968+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #222""}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""274e17ef-25c6-48af-92f7-3062fb1bf4f2"", ""visibility"": ""public"", ""activity_id"": ""45cd7034-90b9-4a62-934d-4db5d8866f1d"", ""customer_id"": ""95ddb4f7-c284-4386-8475-4af8e50bddaa"", ""occurred_at"": ""2025-12-12T21:10:19.811437Z"", ""completed_at"": ""2025-12-12T21:10:19.811437Z"", ""scheduled_at"": null, ""activity_type"": ""other"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:22.695664+00:00,2026-03-10 21:10:22.695809+00:00,,api,False,,[]
49f5650b-188c-4e93-92ac-612190dcb129,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""29a3a16a-23a7-4e35-ba0c-e5d20b902198"", ""type"": ""activity""}","{""kind"": ""other"", ""tags"": [], ""title"": ""Seguimiento por email"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""content"": {""body"": ""Actividad demo #241""}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": null, ""visibility"": ""public"", ""activity_id"": ""29a3a16a-23a7-4e35-ba0c-e5d20b902198"", ""customer_id"": ""12cd4c7a-883c-4654-84c5-2844fddd6db7"", ""occurred_at"": ""2026-01-25T21:10:19.811500Z"", ""completed_at"": ""2026-01-25T21:10:19.811500Z"", ""scheduled_at"": null, ""activity_type"": ""other"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:22.877684+00:00,2026-03-10 21:10:22.877945+00:00,,api,False,,[]
41a697cb-2016-4563-a3d1-2102ee9f7bd1,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""68348116-d02d-4788-b148-5cd6f4abec10"", ""type"": ""activity""}","{""kind"": ""other"", ""tags"": [], ""title"": ""Onboarding cliente"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""content"": {""body"": ""Actividad demo #239""}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": null, ""visibility"": ""public"", ""activity_id"": ""68348116-d02d-4788-b148-5cd6f4abec10"", ""customer_id"": ""8aafe28f-783e-4e7d-9df5-96b39cba575e"", ""occurred_at"": ""2026-02-18T21:10:19.811494Z"", ""completed_at"": ""2026-02-18T21:10:19.811494Z"", ""scheduled_at"": null, ""activity_type"": ""other"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:22.903024+00:00,2026-03-10 21:10:22.903452+00:00,,api,False,,[]
6151de9e-8900-49e6-9318-2ee0be64ca4d,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""d9d9d677-33e2-4ec8-94a0-083fca28e00a"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Negociación de contrato"", ""reason"": """", ""source"": ""manual"", ""status"": ""planned"", ""content"": {""body"": ""Actividad demo #249"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": null, ""visibility"": ""public"", ""activity_id"": ""d9d9d677-33e2-4ec8-94a0-083fca28e00a"", ""customer_id"": null, ""occurred_at"": ""2026-02-09T21:10:19.811528Z"", ""completed_at"": null, ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:23.028987+00:00,2026-03-10 21:10:23.029252+00:00,,api,False,,[]
03c8ac42-6f69-4baa-b333-39ab20e4397e,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""d9dc7fb5-715c-4122-a9f0-32edffebb4f0"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Onboarding cliente"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""contact"": {""id"": ""2c6603d6-d17b-4bc1-98e4-32d67844dcfd"", ""email"": ""ricardo.moreno.1@demo.example.com"", ""phone"": ""+59899657840"", ""source"": ""populate_demo"", ""company"": ""Globant Uruguay"", ""type_id"": null, ""fullname"": ""Ricardo Moreno"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:16.769901+00:00"", ""updated_at"": ""2026-03-10T21:10:16.769953+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #188"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""2c6603d6-d17b-4bc1-98e4-32d67844dcfd"", ""visibility"": ""public"", ""activity_id"": ""d9dc7fb5-715c-4122-a9f0-32edffebb4f0"", ""customer_id"": null, ""occurred_at"": ""2026-01-13T21:10:19.811309Z"", ""completed_at"": ""2026-01-13T21:10:19.811309Z"", ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:22.250093+00:00,2026-03-10 21:10:22.250228+00:00,,api,False,,[]
3e606a30-d461-4725-bb50-2a4d104bc360,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""582f84ef-f388-48b5-9af0-5b398dc703ae"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Almuerzo de negocios"", ""reason"": """", ""source"": ""manual"", ""status"": ""planned"", ""contact"": {""id"": ""acaaf9cf-6c91-4cd4-9878-f5d394166130"", ""email"": ""martín.díaz.64@demo.example.com"", ""phone"": ""+59895503514"", ""source"": ""populate_demo"", ""company"": ""Globant Uruguay"", ""type_id"": null, ""fullname"": ""Martín Díaz"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:17.532284+00:00"", ""updated_at"": ""2026-03-10T21:10:17.532341+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #189"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""acaaf9cf-6c91-4cd4-9878-f5d394166130"", ""visibility"": ""public"", ""activity_id"": ""582f84ef-f388-48b5-9af0-5b398dc703ae"", ""customer_id"": null, ""occurred_at"": ""2026-02-09T21:10:19.811313Z"", ""completed_at"": null, ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:22.292940+00:00,2026-03-10 21:10:22.293516+00:00,,api,False,,[]
e36e428f-d2bd-40bf-a701-cb5a360a89d6,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""04c30435-1411-4457-92b9-dcee92c552fc"", ""type"": ""activity""}","{""kind"": ""other"", ""tags"": [], ""title"": ""Reunión de ventas"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""content"": {""body"": ""Actividad demo #196""}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": null, ""visibility"": ""public"", ""activity_id"": ""04c30435-1411-4457-92b9-dcee92c552fc"", ""customer_id"": ""95ddb4f7-c284-4386-8475-4af8e50bddaa"", ""occurred_at"": ""2025-12-23T21:10:19.811337Z"", ""completed_at"": ""2025-12-23T21:10:19.811337Z"", ""scheduled_at"": null, ""activity_type"": ""other"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:22.391892+00:00,2026-03-10 21:10:22.392082+00:00,,api,False,,[]
4a45e287-2c25-4ea0-b745-312b82c536f3,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""72b6c589-ab18-45b0-b488-0d3f750ecf1d"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Revisión de oferta"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""content"": {""body"": ""Actividad demo #206"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""7fa303b9-680e-47ae-a609-87ca74df711c"", ""visibility"": ""public"", ""activity_id"": ""72b6c589-ab18-45b0-b488-0d3f750ecf1d"", ""customer_id"": ""7474eeaf-83d6-4475-94f6-a7fdc5252aa0"", ""occurred_at"": ""2025-12-11T21:10:19.811374Z"", ""completed_at"": ""2025-12-11T21:10:19.811374Z"", ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:22.509853+00:00,2026-03-10 21:10:22.510236+00:00,,api,False,,[]
3f8e42f6-a6da-4d27-a061-59ee8749b169,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""397eb5c0-b6d0-417d-9c57-9ab847af9e60"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Tarea: enviar documentación"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""content"": {""body"": ""Actividad demo #369"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": null, ""visibility"": ""public"", ""activity_id"": ""397eb5c0-b6d0-417d-9c57-9ab847af9e60"", ""customer_id"": ""cbe874a6-e8c1-4193-82ff-037605a78733"", ""occurred_at"": ""2026-01-16T21:10:19.811934Z"", ""completed_at"": ""2026-01-16T21:10:19.811934Z"", ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:24.723718+00:00,2026-03-10 21:10:24.724176+00:00,,api,False,,[]
e6b2d4e7-054e-49f1-b838-8f73409a5a90,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""e10afbfc-3856-4fdd-8861-b890404ef026"", ""type"": ""activity""}","{""kind"": ""other"", ""tags"": [], ""title"": ""Reunión de ventas"", ""reason"": """", ""source"": ""manual"", ""status"": ""planned"", ""contact"": {""id"": ""ea86ee6e-0233-49a7-9cae-c940ba009d08"", ""email"": ""isabel.álvarez.21@demo.example.com"", ""phone"": ""+59891735528"", ""source"": ""populate_demo"", ""company"": ""Teatro Solís"", ""type_id"": null, ""fullname"": ""Isabel Álvarez"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:16.973880+00:00"", ""updated_at"": ""2026-03-10T21:10:16.973944+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #393""}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""ea86ee6e-0233-49a7-9cae-c940ba009d08"", ""visibility"": ""public"", ""activity_id"": ""e10afbfc-3856-4fdd-8861-b890404ef026"", ""customer_id"": ""85386087-1e39-431f-9f76-418b35931546"", ""occurred_at"": ""2026-02-26T21:10:19.812145Z"", ""completed_at"": null, ""scheduled_at"": null, ""activity_type"": ""other"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:25.081044+00:00,2026-03-10 21:10:25.081517+00:00,,api,False,,[]
6f8bcf2e-4d8a-4c16-81f9-a98676229aeb,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""e86aa353-905e-4bd4-b4ce-6d50c3a54436"", ""type"": ""activity""}","{""kind"": ""other"", ""tags"": [], ""title"": ""Renegociación"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""content"": {""body"": ""Actividad demo #419""}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""3f8b0f88-7643-4528-a6f8-332af0931db5"", ""visibility"": ""public"", ""activity_id"": ""e86aa353-905e-4bd4-b4ce-6d50c3a54436"", ""customer_id"": null, ""occurred_at"": ""2026-01-16T21:10:19.812231Z"", ""completed_at"": ""2026-01-16T21:10:19.812231Z"", ""scheduled_at"": null, ""activity_type"": ""other"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:25.398136+00:00,2026-03-10 21:10:25.398709+00:00,,api,False,,[]
c5ea23b8-e424-478b-b78f-176a1a9f9660,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""7b8c1ba6-b536-45c7-badb-99cf327ac6b2"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Renegociación"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""content"": {""body"": ""Actividad demo #478"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": null, ""visibility"": ""public"", ""activity_id"": ""7b8c1ba6-b536-45c7-badb-99cf327ac6b2"", ""customer_id"": ""cbe874a6-e8c1-4193-82ff-037605a78733"", ""occurred_at"": ""2026-01-20T21:10:19.812482Z"", ""completed_at"": ""2026-01-20T21:10:19.812482Z"", ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:26.283473+00:00,2026-03-10 21:10:26.283629+00:00,,api,False,,[]
3f1531e2-f0ba-4265-be38-e0c1aad52738,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""737edc03-a91f-45bb-8368-0d26a5f0e4f1"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Llamada inicial"", ""reason"": """", ""source"": ""manual"", ""status"": ""planned"", ""contact"": {""id"": ""94727f6c-5fb0-42ec-9f55-8bb7252be15d"", ""email"": ""carlos.suárez.86@demo.example.com"", ""phone"": ""+59892764441"", ""source"": ""populate_demo"", ""company"": ""Genexus"", ""type_id"": null, ""fullname"": ""Carlos Suárez"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:17.795579+00:00"", ""updated_at"": ""2026-03-10T21:10:17.795623+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #269"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""94727f6c-5fb0-42ec-9f55-8bb7252be15d"", ""visibility"": ""public"", ""activity_id"": ""737edc03-a91f-45bb-8368-0d26a5f0e4f1"", ""customer_id"": ""61f9690c-4445-40d0-a57c-f23ec172a3f5"", ""occurred_at"": ""2025-12-25T21:10:19.811596Z"", ""completed_at"": null, ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:23.286452+00:00,2026-03-10 21:10:23.286608+00:00,,api,False,,[]
802004a2-0cff-4077-a3fd-6556fed192a6,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""73078462-0a60-4596-8f15-135bf51b917a"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Seguimiento post-reunión"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""contact"": {""id"": ""94727f6c-5fb0-42ec-9f55-8bb7252be15d"", ""email"": ""carlos.suárez.86@demo.example.com"", ""phone"": ""+59892764441"", ""source"": ""populate_demo"", ""company"": ""Genexus"", ""type_id"": null, ""fullname"": ""Carlos Suárez"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:17.795579+00:00"", ""updated_at"": ""2026-03-10T21:10:17.795623+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #290"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""94727f6c-5fb0-42ec-9f55-8bb7252be15d"", ""visibility"": ""public"", ""activity_id"": ""73078462-0a60-4596-8f15-135bf51b917a"", ""customer_id"": null, ""occurred_at"": ""2026-02-22T21:10:19.811666Z"", ""completed_at"": ""2026-02-22T21:10:19.811666Z"", ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:23.602762+00:00,2026-03-10 21:10:23.602891+00:00,,api,False,,[]
015c40df-681c-48cf-ad8a-818272fae6d1,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""578f5d67-09a3-4b6e-85df-18450bb780e6"", ""type"": ""activity""}","{""kind"": ""other"", ""tags"": [], ""title"": ""Llamada de cierre"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""contact"": {""id"": ""8cb54211-2718-48bb-8cc1-6b0709a1e303"", ""email"": ""martín.moreno.148@demo.example.com"", ""phone"": ""+59896063935"", ""source"": ""populate_demo"", ""company"": ""PedidosYa"", ""type_id"": null, ""fullname"": ""Martín Moreno"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:18.627593+00:00"", ""updated_at"": ""2026-03-10T21:10:18.627670+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #296""}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""8cb54211-2718-48bb-8cc1-6b0709a1e303"", ""visibility"": ""public"", ""activity_id"": ""578f5d67-09a3-4b6e-85df-18450bb780e6"", ""customer_id"": null, ""occurred_at"": ""2026-01-21T21:10:19.811685Z"", ""completed_at"": ""2026-01-21T21:10:19.811685Z"", ""scheduled_at"": null, ""activity_type"": ""other"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:23.684985+00:00,2026-03-10 21:10:23.685120+00:00,,api,False,,[]
1b0d8322-7b45-41c9-b520-14544e004ae2,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""9406f85a-51ae-4d59-9d48-86ace661c0a3"", ""type"": ""activity""}","{""kind"": ""other"", ""tags"": [], ""title"": ""Renegociación"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""contact"": {""id"": ""a02a6b94-7826-43ff-ba91-a5140bdbcbb7"", ""email"": ""francisco.costa.85@demo.example.com"", ""phone"": ""+59899824693"", ""source"": ""populate_demo"", ""company"": ""K2B"", ""type_id"": null, ""fullname"": ""Francisco Costa"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:17.792843+00:00"", ""updated_at"": ""2026-03-10T21:10:17.792892+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #303""}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""a02a6b94-7826-43ff-ba91-a5140bdbcbb7"", ""visibility"": ""public"", ""activity_id"": ""9406f85a-51ae-4d59-9d48-86ace661c0a3"", ""customer_id"": ""4c305b29-0ea5-42c2-aebd-1d9f53e23f39"", ""occurred_at"": ""2025-12-25T21:10:19.811709Z"", ""completed_at"": ""2025-12-25T21:10:19.811709Z"", ""scheduled_at"": null, ""activity_type"": ""other"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:23.794078+00:00,2026-03-10 21:10:23.794209+00:00,,api,False,,[]
e2311072-c0a1-4c48-b916-e3fb70765f6f,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""b53ff5dc-04ba-4e93-ac69-e12a0a1918fc"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Consulta técnica"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""contact"": {""id"": ""005151b2-1d0f-4afb-b684-e7490bc79860"", ""email"": ""patricia.pérez.242@demo.example.com"", ""phone"": ""+59898104169"", ""source"": ""populate_demo"", ""company"": """", ""type_id"": null, ""fullname"": ""Patricia Pérez"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:19.687085+00:00"", ""updated_at"": ""2026-03-10T21:10:19.687146+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #306"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""005151b2-1d0f-4afb-b684-e7490bc79860"", ""visibility"": ""public"", ""activity_id"": ""b53ff5dc-04ba-4e93-ac69-e12a0a1918fc"", ""customer_id"": ""6bb1840b-1bcc-4875-8713-698b842fd558"", ""occurred_at"": ""2026-02-02T21:10:19.811719Z"", ""completed_at"": ""2026-02-02T21:10:19.811719Z"", ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:23.817278+00:00,2026-03-10 21:10:23.817511+00:00,,api,False,,[]
fcb1c030-ce26-4885-9f67-ac557b8d8cc7,crm.activity.created,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""9fbc52b7-c942-4ad0-b1f0-b07ca2266ee6"", ""type"": ""activity""}","{""kind"": ""note"", ""tags"": [], ""title"": ""Nota de reunión"", ""reason"": """", ""source"": ""manual"", ""status"": ""completed"", ""contact"": {""id"": ""63ab0b75-ab7d-4ca3-897f-4359be60bae7"", ""email"": ""carmen.fernández.39@demo.example.com"", ""phone"": ""+59896303439"", ""source"": ""populate_demo"", ""company"": ""Teatro Solís"", ""type_id"": null, ""fullname"": ""Carmen Fernández"", ""type_name"": null, ""created_at"": ""2026-03-10T21:10:17.162200+00:00"", ""updated_at"": ""2026-03-10T21:10:17.162253+00:00"", ""brief_facts"": {""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""content"": {""body"": ""Actividad demo #307"", ""tags"": []}, ""deal_id"": null, ""type_key"": null, ""ticket_id"": null, ""contact_id"": ""63ab0b75-ab7d-4ca3-897f-4359be60bae7"", ""visibility"": ""public"", ""activity_id"": ""9fbc52b7-c942-4ad0-b1f0-b07ca2266ee6"", ""customer_id"": null, ""occurred_at"": ""2025-12-26T21:10:19.811722Z"", ""completed_at"": ""2025-12-26T21:10:19.811722Z"", ""scheduled_at"": null, ""activity_type"": ""note"", ""duration_minutes"": null, ""needs_confirmation"": false}",2026-03-10 21:10:23.843268+00:00,2026-03-10 21:10:23.843421+00:00,,api,False,,[]
